hw1,hw2,tw,bf1,tf1,bf2,tf2,psi,L,y_Mcr_u_eq
600,150,7.06,600,34.74,300,19.58,1,16800,2724.947917
300,300,6.67,75,6.67,150,10.34,-0.5,1200,381.427739
800,266.67,3.27,400,11.37,600,6,-0.25,27200,345.7798421
166.67,500,2.04,500,5,375,17.57,0.5,19000,282.2108059
600,400,2.11,150,8.13,300,16.26,-0.75,12000,195.5509919
150,600,3.43,150,3.43,600,17.05,1,12000,269.0327982
500,125,1.96,250,16.32,500,19.74,-0.75,5000,3296.030944
142.86,500,3.03,250,3.42,125,4.47,-0.75,18000,18.94459026
700,350,4.52,700,14.74,175,12.07,-0.25,19600,2796.388957
700,466.67,4,350,18.97,175,11.42,-1,21000,330.6855654
800,800,12.31,800,58.11,200,12.31,0.5,30400,9308.516047
360,900,4.62,675,46.54,450,4.62,-0.25,30600,5866.581605
1000,666.67,3.64,750,15.79,750,13.03,0.25,40000,1271.276594
800,320,3.72,600,21.47,200,15.26,-0.5,30400,1937.298273
450,900,13.85,675,21.67,225,13.85,-0.25,12600,7014.456009
1000,250,3.39,250,18.16,500,10.53,-1,8000,2292.597521
533.33,800,6.4,400,6.95,200,6.4,-0.75,27200,130.7911299
200,800,4.32,200,12.32,800,37.47,1,4800,4165.029421
400,266.67,4.71,400,11.37,200,7.16,-1,10400,361.5991712
233.33,700,5.19,175,13.36,350,9.95,0.5,12600,116.3624928
900,900,3.16,900,62.05,450,24.39,0.5,18000,35048.88146
200,600,2.55,150,4.82,450,19.42,0,9600,531.2703127
500,142.86,3.03,125,5.39,250,19.08,0,20000,99.06250631
700,175,4,700,53.42,525,42,-0.25,22400,16925.784
500,200,7.69,125,7.69,250,8.95,-1,3000,586.7414185
600,240,2.03,450,29.37,150,12,0,16800,2239.417303
133.33,400,1.4,200,2,200,5.68,0,13600,13.92112273
1000,1000,10.53,250,10.53,750,10.53,-1,12000,1113.064842
257.14,900,20,675,24.16,225,20,-0.25,9000,10319.97805
800,800,14.55,200,14.55,800,25.68,-0.25,17600,1265.142332
125,500,3.23,375,25.86,125,6.32,0,10000,1506.320102
360,900,3.16,450,29.37,900,18.95,-1,36000,2772.041194
320,800,3.9,200,11.58,200,4.95,-0.25,20800,65.23118484
233.33,700,2.64,700,30.21,350,13.82,1,23800,2084.986821
900,900,4.19,900,38.84,675,41.57,0,32400,11815.14858
900,360,3.4,675,31.62,225,8.05,-0.5,25200,5510.320606
700,233.33,3.78,525,9.12,700,14.74,0.25,21000,724.9982957
266.67,400,1.57,400,26.11,300,5.21,-0.5,9600,2809.852279
250,500,11.11,375,20.33,250,17.24,-0.75,12000,1501.90969
800,320,4.32,200,16,400,21.68,-0.5,22400,385.9904298
450,900,4.86,675,54,900,32.21,0,27000,11569.27734
700,280,2.55,350,26.71,525,5.25,0.75,11200,1315.748125
900,900,3.53,450,12.79,450,9.47,-1,25200,828.4371997
900,225,13.85,675,49.03,450,29.37,0.25,5400,84487.56473
700,466.67,20,700,32.79,525,38.13,-0.25,22400,9279.647714
666.67,1000,7.41,500,12.37,250,14.47,-0.25,28000,676.8972231
400,1000,4.08,250,4.08,500,19.74,0.25,34000,207.2679777
350,700,6.09,175,12.71,700,14.74,-0.75,1400,10892.7346
120,300,4,75,4.34,75,4,0,10200,3.57434196
900,300,3.05,675,26.64,450,7.82,0.25,12600,9071.735769
150,300,2.07,300,18.47,150,2.07,1,6000,632.251238
400,600,2.03,300,4.11,150,7.58,1,9600,106.6433815
1000,666.67,5.71,250,20,1000,72.63,-0.75,30000,14504.66545
150,300,1.54,150,2.61,150,8.68,0.25,9000,20.49023769
400,100,7.27,200,7.27,400,24.63,-0.75,13600,756.1185801
450,900,25.71,225,25.71,225,25.71,0.5,30600,313.209155
900,360,36,450,36,675,44.05,-0.25,32400,5158.995788
450,900,16.36,450,17.76,675,54,1,23400,3290.213298
400,114.29,4.71,300,9.63,400,12.84,0.5,14400,221.1840611
250,500,2.13,125,4.01,250,18.16,-0.25,9000,188.9985181
1000,333.33,15.38,500,15.38,500,15.38,1,12000,1752.669944
133.33,400,1.63,400,21.68,400,6.95,1,15200,540.251992
700,700,2.98,525,12.99,700,37.95,-1,19600,5577.011399
400,1000,6.06,750,32.37,500,17.89,0,34000,3536.663057
500,200,2.86,125,5.39,250,17.24,0.75,12000,82.17124435
200,600,2.35,600,32.53,450,12.79,-0.75,22800,3523.588479
250,1000,3.51,1000,32.11,500,5,1,30000,3930.876062
300,300,5.45,150,10.34,75,5.45,0.75,1800,602.2162415
700,175,2.37,350,16.39,700,14.74,1,5600,2778.862521
500,500,6.67,250,13.55,500,8.68,1,19000,116.5815091
400,160,3.48,100,3.48,400,26.11,-0.25,8800,775.0652356
225,900,9.47,675,44.05,225,16.34,0.25,14400,9858.740649
142.86,500,5.26,375,23.09,125,5.26,0.5,6000,2124.884726
350,700,2.98,700,22.47,700,12.16,0.75,11200,6734.07556
400,200,1.95,200,12.32,300,3,1,14400,50.40743455
700,280,3.11,175,10.13,175,10.13,-0.25,19600,62.24618815
175,700,2.75,175,12.07,175,6.91,1,11200,57.73108079
500,200,1.89,125,7.24,375,13.42,-0.5,17000,103.0208874
114.29,400,1.31,100,1.74,200,6.42,-0.25,2400,54.12845569
400,600,6.32,150,6.32,300,16.26,0.75,4800,211.8534967
350,700,2.75,175,9.49,525,22.66,0.75,2800,1415.684711
900,900,13.85,675,21.67,900,13.85,-1,19800,9637.090196
257.14,900,3.27,450,26.05,675,46.54,-1,10800,18024.51772
800,400,9.41,800,40.42,400,15.79,-1,20800,7779.357536
400,200,2.16,100,5.05,300,12.95,0,12800,70.55667551
466.67,700,7.37,525,24.59,175,12.07,0.75,11200,3269.516454
200,500,2.33,375,14.8,250,5.26,-0.75,16000,397.2962043
900,900,6.21,900,28.89,225,14.68,0.75,14400,16308.21519
700,280,3.78,525,22.66,175,10.78,-0.25,21000,2115.315933
142.86,500,2.22,125,8.16,125,2.22,0,16000,11.5109842
1000,250,5.13,750,51.71,1000,72.63,0,16000,50933.6344
800,800,5.16,800,64,400,30.53,0.75,27200,11992.53163
200,700,4.83,700,48.26,700,48.26,0,12600,26310.97282
266.67,400,2.76,200,9.37,400,26.11,0.25,6400,1044.218893
1000,1000,5.41,1000,54.21,500,40,-0.5,8000,193836.1638
285.71,1000,4.88,500,38.16,250,18.16,0.5,30000,1502.726539
266.67,400,4.21,300,18.47,200,12.32,-1,14400,417.8469054
175,700,2.64,700,17.32,175,3.68,-0.5,18200,954.3141345
133.33,400,2.29,300,8.53,200,15.26,0,13600,188.6802022
800,800,8.42,400,11.37,800,64,-0.25,17600,10993.04627
666.67,1000,3.64,250,4.34,750,26.84,0,16000,1045.626833
500,1000,6.9,500,27.11,250,11.71,-0.75,28000,1223.397135
500,1000,5.71,250,8.95,750,46.18,1,18000,2455.17332
300,200,0.98,150,10.89,150,5.92,-0.25,7200,112.0373639
400,400,7.27,400,29.05,400,18.74,0.25,14400,1847.337019
1000,1000,15.38,500,27.11,1000,43.16,-1,20000,13069.58944
900,900,3.4,675,36.59,675,44.05,1,9000,24890.72468
300,600,2.35,300,19.58,450,29.37,-0.25,6000,4319.161588
500,500,7.69,500,23.42,375,13.42,0.25,9000,5240.646184
500,333.33,2.56,500,17.89,125,5.39,0.75,12000,1280.020249
125,500,1.75,250,15.39,500,16.05,-0.5,13000,1025.752737
280,700,8.24,350,8.24,700,43.11,1,8400,4093.119243
150,600,13.33,150,13.33,300,13.33,-1,8400,489.6236148
500,142.86,20,125,20,375,23.09,-0.75,18000,654.2017112
900,600,3.83,675,26.64,675,19.18,-1,28800,4261.741389
450,900,36,900,36,225,36,0.5,5400,99204.47072
500,500,2.86,250,6.18,125,9.54,-1,2000,1589.50609
200,700,10.77,350,24.13,525,26.53,0,16800,1853.200913
400,200,5.33,400,5.33,200,10.11,-0.75,15200,244.0356277
300,300,1.18,225,17.17,225,3.91,0.25,12000,205.7848579
142.86,500,2.33,250,5.26,125,3.09,0.25,10000,57.47498302
300,150,1.54,75,2.96,150,2.61,-0.75,10200,3.377913998
171.43,600,8,450,26.05,450,27.71,-0.25,6000,10642.19871
500,200,20,125,20,500,30.79,1,11000,1111.87622
666.67,1000,4.44,750,54.47,250,4.44,-0.75,36000,6616.411968
800,228.57,32,200,32,400,32,-1,19200,2221.406097
400,400,1.57,100,7.26,400,20.21,-0.25,4800,495.0488392
500,250,2.7,375,10.66,500,36.32,-0.25,8000,4305.492236
700,466.67,8.24,350,8.24,175,8.24,0.5,12600,324.5733068
450,900,13.85,675,39.08,450,24.39,0.75,10800,14647.22271
900,900,12,225,12,225,12,-0.75,25200,216.7595529
200,300,3.53,300,17.37,300,6.32,-0.75,4200,2709.740493
1000,250,3.51,500,38.16,750,51.71,-0.75,6000,70425.13935
700,175,5.6,175,6.26,350,9.95,-0.75,18200,88.65739496
150,300,4,150,7.03,300,4.11,1,4200,72.70917132
333.33,500,4,250,7.11,500,12.37,-0.25,5000,1036.436801
300,120,2.07,150,2.61,75,2.13,0.75,10800,3.829331826
700,200,28,350,28,700,28,-0.25,2800,41201.41018
900,900,10.59,675,24.16,675,36.59,0.75,23400,3791.946521
900,600,3.53,450,27.71,225,8.88,1,14400,1786.735195
175,700,20,175,20,525,36.2,0,1400,17179.55668
500,125,1.69,375,6.51,375,20.33,1,11000,405.830948
600,200,3.64,450,26.05,300,22.89,0.25,4800,12613.9063
200,700,15.56,350,25.42,700,27.63,-0.5,25200,2896.802092
1000,400,4.88,500,27.11,250,8.03,0.25,36000,869.1891321
600,300,5.22,150,5.22,450,36,-0.75,2400,4223.512468
600,300,1.97,600,6,300,6.32,-0.5,15600,915.4720314
666.67,1000,3.28,750,18.55,1000,46.84,1,28000,4512.493949
1000,333.33,4.08,750,21.32,1000,76.32,-1,36000,22727.12161
600,240,2.35,600,43.58,450,12.79,-0.25,20400,8010.661811
280,700,2.37,525,16.86,700,17.32,0.5,7000,6474.019843
266.67,400,2.29,400,30.53,200,8.63,-0.25,14400,2060.707788
400,400,1.45,300,12.95,200,11.58,-0.25,6400,1376.460476
300,300,2.61,150,3.16,150,8.68,0.75,1200,465.899225
800,266.67,6.96,400,14.32,600,14.84,0,30400,472.4209995
200,300,1.13,225,8.88,150,3.71,0.25,7800,126.5883077
500,333.33,7.69,375,21.71,125,7.69,-1,7000,854.6189925
1000,400,6.06,250,16.32,750,54.47,1,34000,2502.786434
300,75,2.07,300,16.26,75,2.07,0.5,5400,682.4858474
200,400,1.78,200,14.53,300,15.16,0.75,5600,400.2107988
500,142.86,1.89,250,7.11,250,3.42,0.75,9000,97.48316917
450,900,13.85,675,39.08,450,29.37,-1,14400,11813.1419
500,125,6.67,250,14.47,250,9.87,0.25,15000,194.8404974
400,400,2.16,200,4.95,200,6.42,-0.75,16000,47.00258778
228.57,800,9.41,400,17.26,400,9.41,-0.25,28800,418.9567792
800,800,14.55,400,14.55,800,46.32,-0.75,6400,21243.02744
700,175,2.46,175,2.46,350,15.11,1,11200,89.02911849
800,800,4.1,800,31.58,400,21.68,1,27200,3750.354395
300,300,6.67,75,6.67,300,6.67,-0.75,7200,51.38619216
400,400,4.71,200,10.84,300,14.05,-0.75,8800,444.4940749
600,400,7.06,300,8.53,600,39.16,-0.25,9600,3808.156936
300,200,1.71,300,4.11,75,1.71,-1,7200,17.38444828
114.29,400,4.71,100,5.79,300,22.89,-0.5,4800,1048.627437
333.33,1000,15.38,250,15.38,250,15.39,0,8000,949.5081446
120,300,1.09,300,18.47,150,9.79,0,7800,723.2964771
700,350,2.64,175,10.13,350,12.53,-0.5,15400,154.3756892
175,700,4.24,175,4.33,350,11.24,-0.5,9800,173.3883529
500,166.67,2.33,250,14.47,375,21.71,0.5,7000,888.5057881
225,900,6.21,900,12.32,225,6.21,-1,9000,734.7733498
600,240,2.93,600,6,600,8.21,1,12000,680.9581859
900,300,9.47,450,9.47,900,28.89,0.5,18000,2083.767753
700,350,3.11,700,37.95,525,26.53,-0.5,21000,12116.96159
125,500,1.75,250,14.47,375,27.24,-0.25,8000,1781.542143
600,900,5.45,225,17.17,225,10.54,-0.5,1800,15887.87162
450,900,25.71,450,25.71,900,25.71,0.75,27000,1957.756961
150,600,3.24,600,32.53,300,22.89,0.25,20400,2708.04014
1000,500,10.53,500,14.21,750,26.84,0.25,28000,1433.686919
700,350,20,350,20,175,20,0,11200,1805.210478
500,125,5.88,250,5.88,375,5.88,-0.5,19000,86.87422148
450,900,36,450,36,675,36,-0.5,30600,5076.796282
450,900,6.67,900,45.47,675,54,-0.75,32400,19504.1596
666.67,1000,3.28,1000,32.11,500,17.89,-0.5,20000,17287.24205
200,800,4.1,200,4.1,200,9.37,-0.75,28800,28.33601974
1000,500,9.52,500,10.53,250,9.52,-0.75,22000,517.0222955
150,300,2.22,150,10.89,225,13.86,0,3000,482.404153
200,600,3.43,300,17.37,300,10.74,0,8400,952.2178285
200,600,9.23,150,9.23,300,24,0,22800,251.192315
700,280,2.64,350,26.71,175,10.78,0.75,15400,738.5125531
600,600,5.71,150,5.71,300,21.79,-0.5,21600,194.7192481
200,400,3.48,100,8,100,3.95,0.25,13600,8.238122109
150,300,3.16,225,5.57,75,3.51,-0.75,9600,24.72166443
300,200,1.18,300,6.32,75,4.62,-0.5,11400,76.48995532
600,900,6.67,225,6.67,450,34.34,0.25,23400,726.559778
600,300,9.23,300,11.84,600,32.53,-0.25,13200,2316.02407
200,300,5.45,300,5.45,75,5.45,-0.5,7200,118.7903192
900,300,3.53,225,3.53,675,44.05,1,32400,1407.893198
1000,1000,13.33,250,13.33,1000,46.84,0,22000,4816.531608
300,300,2.22,300,15.16,75,2.22,-1,3000,278.0422334
1000,400,18.18,500,38.16,750,60,0,4000,97966.59358
900,600,4.86,225,8.05,675,24.16,-0.25,36000,476.2615704
300,300,1.02,75,3.24,225,2.25,0,4800,7.595600161
400,100,2.76,200,8.63,400,8.42,-0.75,11200,189.0364129
1000,285.71,4.65,750,51.71,1000,57.89,0,38000,14899.95544
85.71,300,2.22,300,16.26,225,2.25,0.25,10200,324.597541
1000,333.33,3.28,250,5.26,1000,43.16,0,16000,4269.418876
1000,666.67,10.53,250,19.08,750,37.89,0,30000,1760.337312
150,600,8,150,9.79,300,17.37,1,9600,154.4557697
700,350,3.78,700,32.79,350,24.13,-1,21000,4544.158304
300,300,1.54,150,4.82,300,5.21,-0.5,12000,30.95367022
85.71,300,4,300,14.05,300,4.11,0.25,5400,727.0275557
900,257.14,5.14,675,26.64,450,19.42,-0.75,9000,16634.89165
400,160,16,200,16,400,18.74,0.75,11200,435.9078357
1000,400,4.44,250,5.26,500,6.84,-1,38000,60.53917506
900,225,7.2,225,7.2,675,24.16,0.5,14400,697.442531
133.33,400,1.78,100,5.79,100,1.78,-1,12000,6.791541443
700,700,2.86,525,9.12,175,8.2,0,23800,520.5391071
114.29,400,1.31,200,15.26,100,3.21,-0.5,7200,233.9978217
300,120,2.07,75,2.41,150,9.24,0,6600,19.60097565
133.33,400,1.51,100,2.47,400,9.89,1,8000,53.27631325
800,228.57,2.81,400,6.95,800,8,0.75,11200,558.7750028
300,600,5.22,150,5.22,450,17.76,-1,18000,381.0776883
150,300,1.22,150,7.58,75,2.13,-1,4800,24.37339981
1000,285.71,4.08,750,10.26,500,32.63,0.25,20000,3115.978613
142.86,500,1.75,125,6.78,125,1.75,1,4000,44.05175688
600,240,2.35,450,9.47,450,19.42,1,13200,594.2671215
666.67,1000,4.08,750,13.03,500,36.32,0.5,16000,4977.236406
700,175,4.52,350,25.42,350,25.42,0.5,14000,1274.295841
100,400,2.05,200,13.05,400,29.05,-0.75,12000,1975.767968
85.71,300,0.98,75,1.86,150,10.34,0,11400,21.45856155
500,166.67,4.76,375,9.28,125,9.54,-1,5000,386.185338
300,600,2.45,450,36,600,30.32,-1,19200,6276.41686
400,114.29,1.51,100,1.74,300,3,0,6400,8.724864246
200,600,2.11,600,17.05,300,22.89,0.75,9600,2939.578298
114.29,400,4.21,100,4.21,300,6.32,0.75,8000,22.75891666
1000,666.67,3.51,250,11.71,250,6.18,1,6000,716.9019844
300,600,9.23,150,9.24,600,9.23,0,1200,3913.22175
300,200,2.07,75,4.07,75,2.07,0.75,3000,10.13851366
285.71,1000,6.45,750,54.47,1000,39.47,1,32000,7789.202421
125,500,4.35,375,30,250,11.71,-0.75,13000,1866.538378
228.57,800,3.14,600,10.42,400,20.21,1,12800,1302.628101
800,533.33,3.72,600,12.63,400,11.37,0.75,12800,2210.961181
450,900,3.16,675,51.51,450,16.11,0.5,5400,76736.73353
333.33,500,2.04,500,14.21,375,5.13,0.25,19000,631.997596
700,700,3.78,700,48.26,700,50.84,0.5,18200,14689.5551
700,200,2.3,525,12.99,175,12.07,0.25,12600,1514.548204
333.33,1000,4.08,1000,35.79,1000,24.74,0.25,24000,13680.04258
666.67,1000,9.52,1000,35.79,250,9.52,-0.5,2000,87024.62808
160,400,2.58,300,24,400,6.95,-0.5,4800,4095.069442
350,700,3.59,525,24.59,700,30.21,0,21000,3406.338096
240,600,17.14,450,17.14,600,32.53,-0.5,8400,8853.627896
250,500,3.23,375,28.62,125,7.7,1,7000,2297.156293
500,166.67,4,375,7.89,125,4,0.5,5000,1009.957652
200,400,1.63,200,2,200,15.26,0.25,14400,59.1623562
233.33,700,2.3,700,37.95,350,25.42,-0.5,21000,7117.244659
400,400,1.57,400,29.05,300,10.74,-1,8800,2432.800703
800,228.57,32,200,32,800,40.42,0.75,6400,6892.102549
900,360,16.36,675,21.67,675,21.67,-1,25200,4592.043829
300,200,4,150,10.89,225,14.68,0.5,2400,548.1506753
900,360,3.05,675,14.21,225,15.51,-0.75,28800,787.3688336
500,166.67,20,125,20,125,20,-0.25,8000,381.6693911
200,500,2.86,500,40,375,20.33,0.25,5000,19317.04524
500,500,1.64,250,3.42,375,3.75,-0.75,11000,137.355551
800,266.67,12.31,200,12.31,600,48,-1,11200,5139.773145
900,257.14,3.83,900,35.53,675,21.67,-0.25,27000,13445.57458
400,800,3.9,600,19.26,600,14.84,-0.25,30400,1442.789765
900,450,5.14,225,10.54,900,15.63,-0.75,1800,17816.61387
250,1000,9.52,500,38.16,250,13.55,0.75,38000,965.6245455
900,900,6.21,225,11.37,675,54,-1,25200,4690.587451
1000,1000,8,500,25.26,500,27.11,0.75,8000,10459.56873
900,300,3.27,675,14.21,450,14.45,-0.75,36000,1283.712019
500,500,2.86,250,9.87,250,19.08,0.75,8000,360.1860263
600,300,2.67,600,14.84,300,17.37,0,6000,12830.92151
800,800,3.02,400,29.05,600,12.63,-0.25,25600,1525.349425
800,200,2.81,400,29.05,200,13.79,0.25,28800,722.5242439
533.33,800,3.02,400,14.32,800,61.05,0.75,25600,5310.609045
800,400,7.62,600,14.84,200,10.11,-0.75,1600,17556.61689
700,700,15.56,525,34.26,175,15.56,-1,26600,1556.771285
1000,333.33,11.76,1000,28.42,500,36.32,0.5,22000,10469.21696
1000,333.33,22.22,500,40,1000,35.79,-0.75,28000,8853.115592
400,133.33,2.16,300,16.26,300,24,0.75,15200,408.0452032
700,200,6.09,175,11.42,700,12.16,-1,21000,240.0412434
900,450,3.16,675,46.54,675,24.16,1,34200,3282.54744
500,333.33,20,500,20,375,20,-0.5,11000,5378.000661
900,450,7.2,900,55.42,900,28.89,0,23400,27593.14791
900,600,4.86,225,10.54,675,19.18,0.5,34200,233.5110715
166.67,500,5.88,375,5.88,375,25.86,-0.75,14000,1175.042596
800,228.57,3.4,200,4.95,600,48,0.5,11200,3230.23603
800,533.33,2.62,400,32,600,43.58,1,12800,3725.725162
500,166.67,14.29,125,14.29,125,14.29,-0.5,6000,336.7099594
400,160,3.48,200,3.48,400,23.16,-0.5,4800,1099.448283
1000,1000,3.64,750,10.26,1000,24.74,0.75,22000,2454.884489
250,1000,15.38,750,15.38,250,15.38,-0.25,28000,1380.362844
400,400,1.78,300,20.68,100,6.16,0.5,8000,939.7007156
700,200,2.75,350,16.39,350,24.13,0.25,4200,5943.868013
600,400,5.22,450,26.05,600,36.95,0.5,15600,3256.211649
900,300,3.05,225,8.88,450,14.45,0.75,5400,576.7469939
500,142.86,1.89,250,14.47,250,8.95,0,8000,566.5237129
1000,400,3.51,500,8.68,750,40.66,1,26000,1750.067379
225,900,3.67,225,9.71,450,17.76,-1,25200,410.2888826
700,700,28,525,28,700,43.11,-0.5,21000,8572.15886
900,900,4.62,225,13.86,900,48.79,-0.5,16200,5846.725015
600,600,5.71,150,5.71,300,8.53,-0.25,14400,53.4348533
500,166.67,2.44,500,12.37,250,15.39,1,19000,332.8820375
800,800,5.93,600,12.63,800,34.53,-0.25,25600,3433.678499
350,700,20,525,22.66,350,20,0,26600,1378.824021
1000,1000,13.33,250,20,1000,35.79,0.5,38000,1661.644746
1000,333.33,3.77,750,29.61,1000,50.53,-0.5,24000,18779.51664
100,300,1.62,225,4.74,225,4.74,-1,9000,74.74294789
100,400,1.31,200,8.63,200,3.47,1,12800,29.54737928
300,300,1.46,75,4.34,75,2.68,-0.75,9600,4.522969947
666.67,1000,28.57,750,29.61,1000,39.47,0.75,8000,39620.97049
1000,1000,40,500,40,250,40,0,36000,3360.967927
500,500,4.76,250,18.16,250,16.32,-0.25,20000,314.68416
266.67,800,6.96,400,6.96,800,22.74,1,11200,1263.146533
466.67,700,4,525,30.39,350,26.71,0.25,4200,36584.91416
333.33,1000,5.71,750,26.84,500,25.26,0,8000,28237.9575
600,150,3.24,150,9.79,450,21.08,-1,7200,781.1739496
142.86,500,1.64,500,38.16,125,1.71,0.75,15000,2406.209753
350,700,2.86,700,45.68,175,8.2,0.25,25200,5651.67721
360,900,4.62,225,4.74,675,31.62,0.25,32400,1073.741731
800,320,3.9,400,27.58,600,6,-0.5,28800,1260.15959
666.67,1000,18.18,1000,80,750,18.18,-0.75,14000,90446.22033
500,1000,11.76,750,32.37,250,11.76,-0.5,30000,4001.615925
700,200,2.98,525,5.25,350,20.26,-0.25,25200,514.5264446
225,900,3.83,450,16.11,450,16.11,-1,27000,892.9180554
700,233.33,20,525,20,175,20,1,16800,1106.175429
200,400,1.31,400,32,200,16,-1,12000,1728.266745
600,150,4.14,450,32.68,300,11.84,0.25,4800,14846.02989
200,500,2.04,125,6.78,375,25.86,0,10000,748.8739135
300,100,12,75,12,225,13.03,0,1800,393.3567012
228.57,800,3.27,800,61.05,200,4.95,0.5,22400,11953.68075
900,600,9.47,225,9.47,225,9.71,-0.75,30600,109.9223704
1000,400,6.45,500,6.84,750,13.03,0.25,8000,3136.717083
1000,250,3.77,250,6.18,500,27.11,0.75,28000,340.9439525
280,700,6.09,175,8.84,175,12.71,-0.25,18200,65.77550741
800,266.67,22.86,600,45.79,400,22.86,0.5,19200,6009.705888
800,533.33,5.16,800,13.89,600,23.68,0.25,17600,4792.749106
85.71,300,2.86,150,5.92,225,14.68,-0.75,9000,205.6381756
700,280,4,350,26.71,700,45.68,-0.5,22400,4981.580979
160,400,16,400,26.11,400,23.16,1,4000,6479.145242
1000,1000,5.71,750,29.61,750,35.13,-0.75,22000,16999.41638
400,114.29,1.51,100,2.11,200,6.42,0.5,8000,10.60522989
85.71,300,1.22,225,5.57,150,10.34,0.75,3000,260.4970581
500,166.67,5.26,125,10,500,10.53,1,4000,238.4340549
160,400,2.29,400,27.58,200,11.58,0.75,10400,1401.930554
85.71,300,2.07,225,16.34,150,7.03,-0.5,7800,364.1254643
400,400,4.71,200,13.05,300,6.32,0.75,10400,120.1155915
225,900,4.19,900,48.79,450,27.71,-0.25,25200,13748.39981
600,150,1.97,600,41.37,600,17.05,0.75,14400,5933.679154
700,175,3.41,175,5.62,700,35.37,0,26600,1583.685369
500,333.33,3.7,125,5.86,375,16.18,-0.25,18000,139.3962458
466.67,700,8.24,700,22.47,525,16.86,0.25,12600,7610.120006
700,700,15.56,350,15.56,525,40.07,-0.5,19600,2819.572189
266.67,400,3.2,100,7.63,300,6.32,0.5,11200,20.41446817
400,100,2.76,100,6.89,400,24.63,-0.25,16000,498.3413335
1000,285.71,5.41,250,14.47,750,37.89,0,28000,1766.532815
266.67,400,1.31,100,4.32,300,7.42,0.75,8800,19.08659362
171.43,600,2.67,150,12,300,4.11,0.25,4800,209.068605
233.33,700,2.64,525,12.99,525,9.12,0.25,7000,4248.499842
500,500,9.09,250,9.09,125,9.09,0.5,20000,70.42908892
300,900,9.47,675,46.54,450,14.45,-0.25,23400,8262.458806
500,500,3.45,500,10.53,250,18.16,-0.5,14000,1527.411108
800,266.67,2.71,400,30.53,600,6,-1,28800,1286.787834
120,300,4.62,150,4.62,300,6.32,-1,11400,65.54872769
900,300,4.86,225,14.68,675,36.59,-0.75,23400,1912.729795
240,600,7.06,300,20.68,150,7.58,0.25,8400,945.1239093
800,800,12.31,200,12.31,800,13.89,0,22400,324.3596264
250,500,2.33,500,28.95,125,8.16,-1,6000,1656.722042
800,266.67,10.67,600,14.84,200,10.67,0.25,32000,614.4780994
900,360,10.59,900,68.68,900,68.68,0.5,19800,42313.3919
285.71,1000,4.26,500,28.95,750,10.26,-0.5,36000,1685.935661
500,333.33,2.33,125,6.32,125,4.47,0.25,10000,19.38302792
200,500,2.22,375,13.42,500,40,0.75,17000,1661.205446
300,900,3.83,900,45.47,225,11.37,0,36000,6896.119562
1000,1000,3.28,250,3.42,750,57.24,0,36000,3873.116462
600,600,13.33,150,13.33,300,21.79,-1,15600,429.1605619
450,900,3.16,225,8.88,675,34.11,0.75,7200,1911.687517
700,700,4.24,700,27.63,350,9.95,0.25,15400,7649.024212
300,200,3.53,75,4.34,75,3.53,0.5,6000,5.28735699
142.86,500,2.86,500,19.74,125,6.78,-0.75,16000,631.7273565
